,index,song,year,artist,genre,lyrics,numWords,polarity,subjectivity
1450,221684,Madeline,1999,Clarks,Rock,"Madeline flows like the summer stream
She talks with her eyes, she moves in a dream
Serenity grows in a pasture of green and Madeline flows
Abagail flies on a silver wing
She might let me go she might let me sing
Prosperity lies in a mountain of things and Abagail flies
When you find her, tell her you don't mind
The way that she crosses her legs
She winks to let you know
I only like to observe I don't profess to know
Kira comes on like the morning sun
She opens her eyes, she looks out for fun
Affinity flies through a canyon of one and Kira comes on
Tabatha walks in the pouring rain
She closes her eyes to block out the pain
Disparity flows through a river of shame and Tabatha walks
When you find her, tell her you don't mind
The way that she crosses her legs, she winks to let you know
I only like to observe I don't profess to know
And in the garden of blue she's coming back to you and the feeling is true
Oh Madeline, won't you tell me what your gonna do",194,0.06428571428571428,0.4642857142857143
1451,271778,Bursting Out,1999,Entombed,Metal,"I'm a son of a bitch ready to stitch
You muthers not ready to rock
I've shed all my tears & ain't got no fears
& they key to my heart bears no lock
Hell has granted me three wishes
Life - Death - Immortality
I will ride the wings of darkness
Fuck your blessed trinity
Coz I'm bursting - I'm bursting out
Coz I'm bursting - I'm bursting out
I'm a bastard & brave I'm nobodies slave
I'm telling you once & for all
Breaking the laws coz I know the score
Waiting on nobodies call
Hell has granted me three wishes
Life - Death - Immortality
I will ride the wings of darkness
Fuck your blessed trinity
Coz I'm bursting - I'm bursting out
Coz I'm bursting - I'm bursting out
Let's burst right out of here
""Let's go""",141,0.055102040816326525,0.676530612244898
1452,277734,Mary Go Round,1999,Conor Maynard,Pop,"I feel the lights fade away
You always put me in this place, no
Holding on, I can't let go, here we go again
The dream is over I'm awake
Dizzy, I can't take it, can we make it stop now
Mary, Mary go around
Why you playing me, turn me upside down
Mary, let me hit the ground, get me off of ya
While you go round and round and round
(Round and round and round and round ooh)
Am I your lover or your friend whoa
Will this circle ever end oh
Promises that lead to tears or I keep coming back, baby
Here we go again, again.
Dizzy I can't take it, can we make it stop now
Mary, Mary go around
Why you playing me, turn me upside down
Mary, let me hit the ground, get me off of ya
While you go round and round
Mary, Mary go around
Why you playing me, turn me upside down
Mary, let me hit the ground, get me off of ya
While you go round and round and round
Go play with someone else
I'm getting off this ride right now
Someday you're gonna want me back but I wont come back, no no
Go play with someone else
I'm getting off this ride right now
Someday you're gonna want me back but I wont come back, no no
Oh whoa yeah
Not coming back no
Mary, Mary go around
Why you playing me, turn me upside down
Mary, let me hit the ground, get me off of ya
While you go round and round
Mary, Mary go around
Why you playing me, turn me upside down
Mary, let me hit the ground, get me off of ya
While you go round and round",296,-0.1174603174603175,0.3074438970990696
1453,11848,Secrets,1999,All 4 One,Pop,"I've got a secret I've never told; it's kind of nasty
And kinda bold; it's all about you and I doing our thing
And getting freaky alright, (sang)
I really want to touch ya and lay you down
Massage your body down to the ground
I'll take my time; I'll go real slow
Just tell me, baby, where you want me to go
[Chorus]
I've got a secret
A secret about you
And it's all about the freaky things
That we're gonna do
There ain't nothing that can keep me from you
'Cause when we're through I'll know it's true
You like the thing that I do
I always see you inside my dreams
We've got the lights down; we're doing things
You kiss me here; I kiss you there
It's time to get down, and get freaky everywhere
So, baby, don't be shy, it's only me
We'll have a real good time doing our thang
I know you'll like the way I feel
So come on, baby, let's just get with the feel
[Chorus x 2]",177,-0.08055555555555557,0.6045138888888889
1454,221692,Hesitating,1999,Clarks,Rock,"Saw this kid get busted
Got thrown against a wall
I saw Ron and Nancy
Doing laps inside the mall
I seen cops and razors
Sixteen years go by
My best friend's been in institution
Seen the other side
'Cause living in this city
Makes me feel so helpless
We are hesitating
Coming after you
We are hesitating, baby
Trying to get through
Well every time I see you
Doing hits inside the stall
Every time I see you
You're floating 'round inside the hall
Remember at the party
When I fell into your pool
Get you at the bus stop
Get you after school
'Cause living in this city
Makes me feel I have to
But we are hesitating
Coming after you
We are hesitating, baby
Trying to get through
We are hesitating
Coming after you
We are hesitating
Trying to get through
We are hesitating
We are hesitating",150,0.225,0.3583333333333334
1455,316283,Baby Mother,1999,Foxy Brown,Hip-Hop,"Phone rings.
Hello
Phone goes dead.
Phone rings again.
Hello
Bitch
Ey yo, who is this
Yo, this is fuckin' Baby Mother, put yo man on the phone
What
Bitch, you heard me, this is fuckin' Baby Mother!
Y'all groupies, what do y'all do y'all just get together and plot shit
like this at 4:00am in the morning
Yo, you fuck on it 'cause your a fuckin' rapper, bitch, put my fuckin' Baby
Father on the phone!
Look, its 4:00am in the morning, why don't you just go wash your butt or
something
What! bitch wait'll I see you crawl up yo bitch ass, I'ma whoop dat ass,
you mink wearin' bitch, so what you'd rather see a 600 when you know I'll take
up all yo ice!
You sound like a lil' ass girl. Look bitch, we don't know your bum ass
and a nigga ain't claiming nothin' that i have. nice try, bitch.
Hangs up.",157,-0.04624999999999999,0.64
1456,123914,Get Down,1999,Audio Adrenaline,Rock,"Lavishly our lives are wasted
Humbleness is left untasted
You can't live your life to please yourself, yeah
That's a tip from my mistakes
Exactly what it doesn't take
To win you've got to come in last place
To live your life you've got to lose it
And all the losers get a crown
CHORUS:
I get down and He lifts me up
I get down and He lifts me up
I get down and He lifts me up
I get down
All I need's another day
Where I can't seem to get away
From the many things that drag me down
I'm sure you've had a day like me
Where nothing seems to set you free
From the burdens you can't carry all alone
In your weakness He is stronger
In your darkness He shines through
When you're crying He's your comfort
When you're all alone He's carrying you
CHORUS:
I get down and He lifts me up
I get down and He lifts me up
I get down and He lifts me up
I get down
This valley is so deep
I can barely see the sun
I cry out for mercy, Lord
You lift me up again
CHORUS:
I get down and He lifts me up
I get down and He lifts me up
I get down and He lifts me up
I get down",228,0.0018037518037518016,0.32256944444444446
1457,78271,You Are My Portion,1999,Darrell Evans,Hip-Hop,"Father I will not worry about tomorrow
And all of its questions
Father I will just trust you
And I will be waiting for treasures in Heaven
My heart is with You and there my treasure lies
My eyes are on You for You are my delight
Chorus:
Though I may not wear the garments of princes
You are my portion, You are my portion
For you clothed me in your righteous
And You are my portion, You are my portion
Though I may not sit at the table of kings
You are my portion, You are my portion (my everything)
For You feed me from the abundance of Your hands
You are my portion, You are my portion Lord
(Repeat all)
Bridge:
My everything, You meet my every need
You cover me, and make me to be in peace
(thank you for Your peace Lord, its watching over me
I will not worry, hmm, I'm gonna trust Your Hand,
I'm gonna trust in Your hand,
Repeat Chorus",168,0.0,0.0
1458,80953,Where Or When,1999,George Michael,Pop,"When you're awake the things you think
Come from the dreams you dream
Thought has wings and lots of things
Are seldom what they see
Sometimes you think you've lived before
All that you live today
Things you do come back to you
As though they knew the way
Oh, the tricks your mind can play
It seems we stood and talked like this before
We looked at each other in the same way then
But I can't remember where or when
The clothes you're wearing and the clothes you wore
The smile you are smiling you were smiling then
But I can't remember where or when
Some things that happen for the first time
Seem to be happening again
And so it seems that we have met before
And laughed before, and loved before
But who knows where or when
It seems we stood and talked like this before
We looked at each other in the same way then
But I can't remember where or when
The clothes you're wearing and the clothes you wore
The smile you are smiling you were smiling then
But I can't remember where or when
Some things that happen for the first time
Seem to be happening again
And so it seems that we have met before
And laughed before, and loved before
But who knows where or when",226,0.27045454545454545,0.31190476190476196
1459,312591,Twenty Questions Newly Recorded,1999,Beastie Boys,Hip-Hop,"Is the cup half empty, or is the cup half full
Does the sun rise at dawn, or does the earth just spin along
Or is it all perspective on how we see the world
How many countless life forms are on a little ball that twirls
Are we intrinsically separate beings
Or could we possibly be parts of the same thing
Water feeds the plants and the sunshine makes them grow
So how can anyone be an island on their own
Does life make me happy, or does it bring me down
Do I have what I need, or do I just want what's around
Am I seeing truth, or do I just see wool
Well, is the cup half empty, or is the cup half full",128,0.0868923611111111,0.4800347222222222
1460,342546,Dream Sweet Dreams About Me,1999,Glen Campbell,Pop,"Baby won't you dream sweet dreams about me
Let me share your love even if it's only in your mind
Baby won't you dream sweet dreams about me
Dreams of happiness and secret pleasures we have yet to find
And though we're far apart won't you treat me in your heart
Till I'm back in your arms where I belong
And dream sweet dreams about me till I'm home
The time has come and it won't keep that flame on the ground much longer
I've got to say goodbye for a while
So hold me one more time cause hon I'm gonna miss you oh I miss you
So before I go just let me see your smile
And baby won't you dream sweet dreams about me
Let me share your love even if it's only in your mind
And though we're far apart
Baby won't you dream sweet dreams about me till I'm home",155,0.25,0.5970588235294118
1461,239594,Do It Again,1999,Diana Krall,Jazz,"Ohh, do it again
I may say no, no, no but do it again
My lips just ache to have you take the kiss that's waiting for you
You know if you do, you won't regret it, come and get it
Ohh, no one is near
I may cry oh, oh, oh but no one can hear
Mama may scold me cause she told me it was naughty
But then, please do it again, just do it again
Come and get it, oh
Turn out the light and hold me close
Close in your arms all through the night
Mama may scold me cause she told me it was naughty
But then, please do it again, just do it again",120,0.04999999999999999,0.725
1462,95184,Picket Fences,1999,Chely Wright,Country,"Little boys and little girls
Dream of big, big things
They're taught at a tender age
Just what life should bring
Get a job, say ""I do"" and settle yourself down
But what about those of us
Who's lives are still spinnin' around
Tell me what's so great about picket fences
Paintin' them's such a mess
And a big backyard where kids can play
I'd pro'bly never get a moments rest
And settin' the table for five at five
Only means more dishes to load
What's so great about picket fences
I guess I'll never know
Here I am in my prime, at least they tell me so
But if I go to sleep at night, I always go alone
I guess that I could have it all
And someone by my side
But I can't take, the give and take
The price is just too high
Tell me what's so great about picket fences
Paintin' them's such a mess
And a big backyard where kids can play
I'd pro'bly never get a moments rest
And settin' the table for five at five
Only means more dishes to load
What's so great about picket fences
I guess I'll never know",200,0.15140211640211637,0.4751851851851852
1463,78264,I Know,1999,Darrell Evans,Hip-Hop,"VERSE 1
Whatever occurs I know
You carried the cross for my soul
You bled for my sin
Beginning life for all hope for all joy
For all unspeakable
VERSE 2
Whatever the day we know
You conquered the grave
Saved the world
Now that we're free believing
What we know who we know
Is the truth so here we go
CHORUS
I know I know I know I know
You turned the world around
Now I have found the way
That can't be shaken
I know I know I know I know
You turned it upside down
Now I have found the life
That can't be shaken
And I stand on what I know
BRIDGE
It's true so I believe it
It's true so I believe in You",129,0.29074074074074074,0.4314814814814815
1464,35254,Exsanguination,1999,Afi,Rock,"Welcome the whole new pain
And take comfort in what you've become
I waved as I passed myself along the way
I have arrived so unashamed
But my reflection no longer seems the same
It seems much dimmer now, it seems so dim
Just stumble and fall into a world that's over crowded
And you will find me, won't recognize me
I won't recognize myself
I've arrived so unashamed
But all my senses no longer seem the same
I can sense everything, my sight's so clear
Just stumble and fall into a world that's over crowded
And you will find me, won't recognize me
I won't recognize myself
In an instant my life just slipped away
I fought for life the whole time you were holding me down
You watched me dying holding me down
You brought my rebirth holding me down
You watched me dying holding me down
You brought my rebirth
Just stumble and fall into a world that's over crowded
And you will find me, won't recognize me
I won't recognize myself",175,-0.0018872939925571603,0.3900053163211058
1465,35259,Porphyria,1999,Afi,Rock,"I know, it's here we retreat for where else could we go
To great disbelief there is somewhere we belong
In negative space supposed flaws go unseen
But our strength is shown
In darkness together, we're bringing the light
In darkness together, we are forming
The fire tomorrow is born of the night
In darkness together, we ignite
From all we've been shunned but we found a new home
To great discontent it is greatness that we own
In luminous eyes, reflections of fear absolute
All hate what we've become
In darkness together, we're bringing the light
In darkness together, we are forming
The fire tomorrow is born of the night
In darkness together, we ignite
Through our will we bring fear
Left to burn beneath the sun
We are one
Come on
[Incomprehensible]
[Incomprehensible]
[Incomprehensible]
[Incomprehensible]
When daylight forms blinding walls, where do we go
The darkness calls
Days arid are scorching all, where do we go
The darkness calls
When daylight forms blinding, binding walls, where do we go
The darkness calls
Days arid are scorching all, where do we go
The darkness calls",186,0.2236363636363637,0.6554545454545455
1466,35265,Fall Children,1999,Afi,Rock,"As the cries start to penetrate
Still air
This day we celebrate
The wait now ends
From four corners smoke plumes into a reddened sky
(Woah oh, woah oh)
In the face of lantern light, tonight, my destiny flies
(Woah oh, woah oh)
Oh oh
This day so hallowed
This day so hallowed
From here to forever, its will I will follow
This day so hallowed
This day so hallowed
Tonight will come to life
Deadened branches stirred by whispers in the wind
(Woah oh, woah oh)
Fall children fill the streets at dusk, at last, it all will begin
(Woah oh, woah oh)
Oh oh
This day so hallowed
This day so hallowed
From here to forever, its will I will follow
This day so hallowed
This day so hallowed
Tonight will come to life
Oh oh oh
Oh, hallowed, hallowed, hallowed
Hallowed, hallowed, yeah
Fall children
This day so hallowed
This day so hallowed
From here to forever, its will I will follow
This day so hallowed
This day so hallowed
Tonight will come to life
(Woah, oh oh oh)
To life
(Woah oh oh)",187,0.2,0.3833333333333333
1467,86538,The Nights Were Young,1999,Firehouse,Rock,"Can you remember from way back when
It was the summer that we became best friends
And we made a promise that nothing could tear us apart
Now we used to hang out behind the old motel
We`d throw apples at cars and run like hell
We might`ve had a few close calls, but we never got caught
But when the sun went down we didn`t go home yet
We would lay on the grass and smoke cigarettes
And stare up at the sky and count up all the stars, that`s when
[Chorus:]
The nights were young and we thought that they would last forever
But nothing ever does so we`ll just have to remember
Though time slips by, the memories remain
I could never forget when the nights were young
Back then they said that we were way too young
But we were old enough to have some fun
And we`d laugh until it hurt and we were both in tears
Now we used to stake out the neighborhood liquor store
We couldn`t go inside for a couple years more
So we`d send the older kids to sneak a couple of beers
We didn`t have a care or a worry back then
We could count on each other through thick and thin
Nothing could come in between us we swore `till the end, that`s when
[Chorus]
(Solo)
The nights were young and we thought that they would last forever
But nothing ever does so we`ll just have to remember
The nights were young and we swore we`d always be together
But we went our separate ways so we`ll just have to remember
Though time slips by the memories remain
I could never forget when the nights were young",289,0.07638888888888891,0.3329059829059829
1468,239597,I Can T Give You Anything But Love,1999,Diana Krall,Jazz,"Gee, but it's tough to be broke, kid.
It's not a joke, kid, it's a curse.
My luck is changing, it's gotten from
simply rotten to something worse
Who knows, some day I will win too.
I'll begin to reach my prime.
Now though I see what our end is,
All I can spend is just my time.
I can't give you anything but love, baby.
That's the only thing I've plenty of,baby.
Dream awhile, scheme awhile
We're sure to find
Happiness and I guess
All those things you've always pined for.
Gee I'd like to see you looking swell, baby.
Diamond bracelets Woolworth doesn't sell, baby.
Till that lucky day you know darned well, baby.
I can't give you anything but love.
Rome wasn't built in a day, kid.
You have to pay, kid, for what you get.
But I am willing to wait, dear,
Your little mate, dear, will not forget.
You have a lifetime before you.
I'll adore you, come what may.
Please don't be blue for the present,
When it's so pleasant to hear you say
I can't give you anything but love, baby.
That's the only thing I've plenty of,baby.
Dream awhile, scheme awhile
We're sure to find
Happiness and I guess
All those things you've always pined for.
Gee I'd like to see you looking swell, baby.
Diamond bracelets Woolworth doesn't sell, baby.
Till that lucky day you know darned well, baby.
I can't give you anything but love.",245,0.27969576719576716,0.6072184429327285
1469,95178,Some Kind Of Somethin,1999,Chely Wright,Country,"I wouldn't bet the farm on it yet
But I find myself on this dangerous ledge
Don't know if I'm fallin'
Don't know what to call it
But it's just like a red, red wine
Goin' to my head
It's
[Chorus]
Some kind of somethin'
I've never seen nothin'
That made me feel like this
It's too soon to say forever
But we're only sayin' never
Love's a definite maybe when we kiss
And I've been passin' up every what if
For some kind of something like this
You're like the place between sleep and awake
When dreams still feel real and you just want to stay
There with your eyes closed
There where the heart knows
Anything can happen
It doesn't need a name
It''s just
[Chorus]
Ooo you're underneath my skin
Ooo that's how love begins
With some kind of somethin' like this
[Chorus]
Some kind of somethin' like this
Some kind of somethin' like this",158,0.19642857142857142,0.6071428571428571
1470,196468,Digging For Gold,1999,Garth Brooks,Country,"They married on a fancy yacht out on the water
He knew she was young enough to be his daughter
There're always questions in the heart of millionaires
Would she make heartfelt promises if the money was not there
And he said, ""Do you love me, baby Do you want me to hold
Or are you just digging for gold
Do you care enough to give me your heart and soul
Or are you just digging for gold""
She ran his weary heart through the ringer
And she wore him like the diamond ring around her finger
Well, his advances and affections she managed to avoid
But she got the lap of luxury, and he got paranoid
And he said, ""Do you love me, baby Do you want me to hold
Or are you just digging for gold
Do you care enough to give me your heart and soul
Or are you just digging for gold, digging for gold""
Big house, limousines
Fine wines, fine cuisines
Vale and Vegas twice a year
Trips to Paris on the Leer
Black Tuesday when that wall of wealth came crashing down
Bad news day when that little queen had to give back her crown
And he said, ""Hey babe, we can live on love 'cause love is worth much more.""
But he barely got his feelings out, she was half way to the door
And she never even heard him cry
Do you love me, baby Do you want me to hold
Or are you just digging for gold
Do you care enough to give me your heart and soul
Or are you just digging for gold",274,0.13173232323232323,0.4402222222222221
1471,230642,I Want To Get Married,1999,B B King,Rock,"I want to get married
But no woman will hear my plea
I want to get married
But no woman will hear my plea
Yes, it seems somehow
I can't get one to walk downthe aisle with me
Well, I've only been in love
But three times in my life
Yes, the first, I couldn't satisfy her
But I've only been in love three times in my life
Yes, the second one was a juice-head
And the third was another man's wife
Yeah, they say ""join the navy
If you really want to see the world""
Well, but I say ""join b.b. king
Baby if you really want to be loved""
Aw, my time is gone
Babe and I really must say goodbye
Aw, my time is gone
Babe and I really must say goodbye
So you women better watch out
I must have that wife before I die",149,0.25,0.4088888888888889
1472,303465,This Gift,1999,98 Degrees,Pop,"The snow is falling, the city is white
Your eyes are shining like diamonds tonight
And we're all alone
There's no one home
You're finally in my arms again
The night is silent
And Christmas is here
I couldn't ask for more than having you near
'Cause I love you girl
I always will
And now I know the moment is right
Cause I've been waiting to give this gift tonight
Im' down on my knees, there's no better time
It's something to last for as long as you live
Tonight I'm going to give you (oh girl!) all my heart can give*
I thought I'd give you something shiny and new
I tried to find something worthy of you
But I realized, when I looked inside
There's some things that money can't buy
Oh no
I feel the magic, whenever you're near
I feel it even more this time of the year
'Cause I love you girl
I always will
And now I know the moment is right
Cause I've been waiting to give this gift tonight
I'm down on my knees, there's no better time
It's something to last for as long as you live
Tonight I'm going to give you all my heart can give
You know I'll always be true to you
And you know I'm the one you can turn to
Oh oh yeah
Any time, any place, or anywhere
You know that I'll always be there
'Cause I've been waiting to give this gift tonight
I'm down on my knees, there's no better time
It's something to last for as long as you live
Tonight I'm going to give you all my heart can give
'Cause I've been waiting to give this gift tonight
I'm down on my knees, there's no better time
It's something to last for as long as you live
Tonight I'm going to give you all my heart can give",320,0.08138425066996496,0.43709132137703577
1473,161482,All Alright,1999,Fun,Rock,"Yeah it's all alright
I guess it's all alright
I got nothing left inside of my chest,
But it's all alright
Yeah, it's all alright
I guess it's all alright
I got nothing left inside of my chest,
But it's all alright
Well I got the call soon as the day hit night
As soon as the headlights lit up the Westside
I stopped the car and came outside
Cause I know that tone
I remember the first time
We wished upon parallel lines
Waiting for a friend to call
And say they're still alive
I've given everyone I know
A good reason to go
I was surprised you stuck around
Long enough to figure out
That it's all alright
I guess it's all alright
I got nothing left inside of my chest,
But it's all alright
Yeah, it's all alright
I guess it's all alright
I got nothing left inside of my chest,
But it's all alright
And now all my loves that come back to haunt me
My regrets and texts sent to taunt me
I never claimed to be more than a one-night stand
And now I've given everyone I know
A good reason to go
But I came back with the belief
That everyone I love is gonna leave me
And it's all alright
I guess it's all alright
I got nothing left inside of my chest,
But it's all alright
Yeah, it's all alright
I guess it's all alright
I got nothing left inside of my chest,
But it's all alright
And I know, oh no,
You've fallen from the sun
Crashing through the clouds
I see you burning out
And I know, oh no,
That I put up a front
But maybe, just this once,
Let me keep this one
Yeah, it's all alright
I guess it's all alright
I got nothing left inside of my chest,
But it's all alright
Yeah, it's all alright
I guess it's all alright
I got nothing left inside of my chest,
But it's all alright
Yeah, it's all alright
I guess it's all alright
I got nothing left inside of my chest,
But it's all alright
Yeah, it's all alright
I guess it's all alright
I got nothing left inside of my chest,
But it's all alright",380,0.1125,0.21180555555555555
1474,54044,Sorry,1999,Gary Allan,Country,"Ooh ooh ooh ooh sorry, ooh ooh ooh ooh sorry
Well I came home from work in the middle of the day
Two hours early, but a little too late
She was coming down the stairs, looking mighty grand
With a big brown suitcase in her hand
I said, ""What's goin' on, baby, what's the deal""
She said, ""I just don't feel like I used to feel""
With the devil's own smile right out of the blue
She said, ""I done went and found myself somebody new""
She said,
Sorry it didn't work out
Sorry, guess I'll see you around
She ruined my life, left me broken hearted
And all she had to say was, ""Sorry""
Well, I laid awake cryin' for many a night
I just couldn't seem to get her off my mind
I went to her, got down on my knees
Said, ""Baby, won't ya please come back to me""
She said,
Sorry it didn't work out
Sorry, guess I'll see you around
She ruined my life, left me broken hearted
And all she had to say was, ""Sorry""
Well, time went by and my poor heart healed
I found me a woman who's love is real
Man she's a looker, the apple of my eye
And every head turns when she walks by
Well, we ran into my old flame the other day
It blew my mind what she had to say
She said, ""Hello, baby, well how have you been
I was hopin' maybe we could get together again""
And I said,
Sorry it didn't work out
Sorry, guess I'll see you around
You ruined my life and left me broken hearted
And all you had to say was, ""Sorry""
You said, ""Sorry""",288,-0.12568033818033816,0.5626419876419876
1475,260411,Dreadventurouz,1999,Diabolical Masquerade,Metal,"""I gross so more soul I smell your terror and I hunger""
Roaming path of sleeping dead reaching for untied
Journey of the desperation let to reveal
Joy with bleeding seared peachy with reason laid just back fault
Something it back to up something its forward
Darkness hiding behind those of black path of clad
Darkness standing in arches of hell fire ream
Meddles creating an end pushed rhythm of the time
Meddles spilling the blood of the burning awn
Silent just to dark on in not re-passion mysterious chain
Higher in the darkest clouds and turning to feeling of the dark you've pray
Claws in life, nothing seams the dark
Again sworn everything to come is creed",118,0.02380952380952381,0.3595238095238096
1476,221107,We Dream In Sound,1999,Elf Power,Rock,"here we are inside a see-through dream, I know
living pictures fall apart and scream, I know
some people try all their lives to keep away
you have me to dream a secret dream all day
in the waking morning dream in sound
and when the evening comes don't wake me now
here through the blackened vines you see the snow
as it gently falls and right to sleep you go
some people try all their lives to keep away
you have me to dream a secret dream all day
in the waking morning dream in sound
and when the evening comes don't wake me now",106,0.08095238095238096,0.5892857142857143
1477,196479,That S The Way I Remember It,1999,Garth Brooks,Country,"It's only natural with time
Details can somehow slip your mind
Something so sweet, though incomplete
You fill the spaces in-between
It never will be that way again
Maybe it wasn't way back when
But to my heart and soul
This is the way the story has to be told
That's the way (that's the way) I remember it
I remember it that way
From the day I was living there
I remember it that way
Some of our stories fade as we grow older
Some get sweeter every time they're told
That's the way (that's the way) I remember you that way
Guess now if the truth were known
Among diamonds they were stones
To say would be fair, girl, nothing compares
To when I called you all my own
So darling don't ever you think twice
Those were the best days of my life
When I held you there
And I'll tell this story this way, time and again
That's the way (that's the way) I remember it
I remember it that way
From the day I was living there
I remember it that way",187,0.3645833333333333,0.5729166666666666
1478,239596,Popsicle Toes,1999,Diana Krall,Jazz,"When God gave out rhythm
Sure was good to you
You can add, subtract, multiply and divide by two
I know today's your birthday and I did not buy no rose
But I wrote this song and instead I call it, popsicle toes
Popsicle toes
Popsicle toes are always froze
Popsicle toes
You're so brave to expose all those popsicle toes
You must have been mr. olympian
With all that amplitude
How come you always load your pentax when I am in the nude
We are to have a birthday party and you can wear your birthday cloths
Then we can hit the floor and go explore those popsicle toes",110,0.33999999999999997,0.6877777777777778
1479,208436,Saviour,1999,Black Veil Brides,Rock,"I never meant to be the one who kept you from the dark
But now I know my wounds are sewn
Because of who you are
I will take this burden on and become the holy one
But remember I am human
And I'm bound to sing this song
So hear my voice remind you not to bleed
I am here a savior
Will be there
When you are feeling alone, oh
A savior for all that you do
So you live freely without their harm
So here I write my lullaby to all the lonely ones
Remember as you learn to try to be the one you love
So I can take this pen and teach you how to live
What is left unsaid, the greatest gift I give
So hear my voice remind you not to bleed
I am here
A savior
Will be there
When you are feeling alone, oh
A savior
For all that you do
So you live freely without their harm
A savior
Will be there
When you are feeling alone, oh
A savior
For all that you do
So you live freely without their harm
When I hear your cries
Praying for light
I will be there
When I hear your cries
Praying for light
I will be there",216,0.253030303030303,0.5733333333333334
1480,248242,To Love You More,1999,Celine Dion,Pop,"Take me back in the arms I love
Need me like you did before
Touch me once again
And remember when
There was no one that you wanted more
Don't go you know you will break my heart
She won't love you like I will
I'm the one who'll stay
When she walks away
And you know I'll be standing here still
I'll be waiting for you
Here inside my heart
I'm the one who wants to love you more
You will see I can give you
Everything you need
Let me be the one to love you more
See me as if you never knew
Hold me so you can't let go
Just believe in me
I will make you see
All the things that your heart needs to know
I'll be waiting for you
Here inside my heart
I'm the one who wants to love you more
You will see I can give you
Everything you need
Let me be the one to love you more
And some way all the love that we had can be saved
Whatever it takes we'll find a way
I'll be waiting for you
Here inside my heart
I'm the one who wants to love you more
You will see I can give you
Everything you need
Let me be the one to love you more",224,0.43000000000000005,0.45999999999999985
1481,88336,Blue Eyes Blue,1999,Eric Clapton,Rock,"I thought that you'd be loving me
I thought you were the one who'd stay forever
But now forever has come and gone
And I'm still here alone
Cause you were only playing
You were only playing with my heart
I was never waiting
I was never waiting for the tears to start
It was you who put the clouds around me
It was you who made the tears fall down
It was you who broke my heart in pieces
It was, it was you who made my blue eyes blue
Oh, I never should've trusted you
I thought that I'd be all you need
In your eyes I thought I saw my heaven
And now my heaven's gone away
And I'm out in the cold
Cause you had me believing
You had me believing in a lie
Guess I couldn't see it
Guess I couldn't see it 'til I saw ""Good-bye""
It was you who put the clouds around me
It was you who made the tears fall down
It was you who broke my heart in pieces
It was, it was you who made my blue eyes blue
Oh, I never should've trusted you
Cause you were only playing,
You were only playing with my heart.
I was never waiting, I was never waiting for the tears to start.
It was you who put the clouds around me.
It was you who, it was you who put those clouds around me.
It was you who made the tears fall down.
Only you, who broke my heart in pieces.
It was you, it was you who made my blue eyes blue.
Oh, I never should've trusted you. [Repeat x4]",280,-0.029166666666666667,0.5260416666666665
1482,277345,Stay,1999,Brian Mcknight,R&B,"It's been too long
Since last time I saw your face
You've been keeping it tight and everything
Appears to be in its proper place
We laugh about back in '94
Reminiscing I hoping for a little old time sake
Can you stay Can you stay
Do you want me
Anything like I want you
Your body's calling
Tell me you can hear it too
I'm still crazy for you
What are we gonna do
Can you stay Stay
The night is young and
A familiar mood fills the air
I bought the wine and
Run my fingers through your hair
My mojo's working, can you feel it
It's most time to reveal it
Let's fly away
What do you say
Do you want me
Anything like I want you
Your body's calling
Tell me you can hear it too
I'm still crazy for you
What are we gonna do
Can you stay Stay
Don't you worry 'bout a thing girl
Everything's alright, it's alright
See the smile upon my face
We'll be together, together
Let's forget about the past, its yesterday, yesterday
But today is today, stay
Do you want me
Anything like I want you
Your body's calling
Tell me you can hear it too
I'm still crazy for you
What are we gonna do
Can you stay Stay",221,0.0005252100840336181,0.4119047619047619
1483,86532,Life Goes On,1999,Firehouse,Rock,"When I met a medicine man, he said, ""Don`t just lie in bed
Every cure for what you need is in your head!""
He said, ""You don`t need a compass or a map to find your way
Just don`t give up and give it all you got, each and every day!""
[Chorus:]
You got to pick yourself up, `cause life goes on
No matter where you end up, life goes on
You`ve just got to get up, `cause life goes on
And don`t you ever give up, `cause life goes on....
Well it ain`t some kind of secret or some special master plan
Just be yourself and do the best you can
And here`s a little lesson to get you on your way
Just don`t give up, give it all you got, each and every day
[Chorus]
(Solo)
[Chorus]
(Solo)
[Chorus]",141,0.3116071428571428,0.6619047619047618
